stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,year,quarter,month,week,weekday,date,day,hour,area
TD5,2018-04-04 01:00:00,11.7,22.95,21.9,,,,2018,2,4,14,2,2018-04-04,4,1,Suburban
CD1,2018-04-04 02:00:00,10.3,23.7,31.7,,,,2018,2,4,14,2,2018-04-04,4,2,Kerbside
BL0,2018-04-04 02:00:00,5.6,21.5,22.4,,,,2018,2,4,14,2,2018-04-04,4,2,Urban
GR4,2018-04-04 02:00:00,8.0,19.5,2.8,,,,2018,2,4,14,2,2018-04-04,4,2,Suburban
MY7,2018-04-04 02:00:00,13.6,33.9,12.2,,,,2018,2,4,14,2,2018-04-04,4,2,Kerbside
HV1,2018-04-04 02:00:00,14.4,36.5,21.6,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
GN3,2018-04-04 02:00:00,7.8,19.5,8.4,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
GR9,2018-04-04 02:00:00,7.6,29.1,19.2,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
LW2,2018-04-04 02:00:00,12.8,22.9,14.1,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
GN0,2018-04-04 02:00:00,3.1,18.4,10.1,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
KF1,2018-04-04 02:00:00,8.6,18.8,62.95,,,,2018,2,4,14,2,2018-04-04,4,2,Urban
CD9,2018-04-04 02:00:00,8.5,17.5,115.8,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
CT3,2018-04-04 02:00:00,11.0,22.8,9.3,,,,2018,2,4,14,2,2018-04-04,4,2,Urban
CT2,2018-04-04 02:00:00,11.0,22.933333333333334,8.533333333333333,,,,2018,2,4,14,2,2018-04-04,4,2,Kerbside
BX9,2018-04-04 02:00:00,9.1,23.066666666666666,7.766666666666667,,,,2018,2,4,14,2,2018-04-04,4,2,Suburban
BX1,2018-04-04 02:00:00,8.85,23.2,7.0,,,,2018,2,4,14,2,2018-04-04,4,2,Suburban
TH4,2018-04-04 02:00:00,8.6,32.0,48.7,,,,2018,2,4,14,2,2018-04-04,4,2,Roadside
ST5,2018-04-04 02:00:00,8.0,32.0,31.1,,,,2018,2,4,14,2,2018-04-04,4,2,Industrial
RB7,2018-04-04 02:00:00,12.0,23.0,12.4,,,,2018,2,4,14,2,2018-04-04,4,2,Urban
TD5,2018-04-04 02:00:00,9.2,22.6,24.050000000000004,,,,2018,2,4,14,2,2018-04-04,4,2,Suburban
CD1,2018-04-04 03:00:00,7.7,22.2,35.7,,,,2018,2,4,14,2,2018-04-04,4,3,Kerbside
BL0,2018-04-04 03:00:00,6.0,21.1,24.1,,,,2018,2,4,14,2,2018-04-04,4,3,Urban
GR4,2018-04-04 03:00:00,5.8,18.5,2.4,,,,2018,2,4,14,2,2018-04-04,4,3,Suburban
MY7,2018-04-04 03:00:00,13.0,42.5,11.65,,,,2018,2,4,14,2,2018-04-04,4,3,Kerbside
HV1,2018-04-04 03:00:00,8.6,29.3,20.9,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
GN3,2018-04-04 03:00:00,5.3,16.1,10.0,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
GR9,2018-04-04 03:00:00,6.5,23.8,14.6,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
LW2,2018-04-04 03:00:00,10.4,19.5,15.0,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
GN0,2018-04-04 03:00:00,7.0,12.0,10.2,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
KF1,2018-04-04 03:00:00,7.5,14.9,61.8,,,,2018,2,4,14,2,2018-04-04,4,3,Urban
CD9,2018-04-04 03:00:00,9.7,19.2,113.4,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
CT3,2018-04-04 03:00:00,9.0,25.8,10.8,,,,2018,2,4,14,2,2018-04-04,4,3,Urban
CT2,2018-04-04 03:00:00,11.0,31.525000000000002,9.166666666666668,,,,2018,2,4,14,2,2018-04-04,4,3,Kerbside
BX9,2018-04-04 03:00:00,9.6,,7.533333333333333,,,,2018,2,4,14,2,2018-04-04,4,3,Suburban
BX1,2018-04-04 03:00:00,9.25,42.975,5.9,,,,2018,2,4,14,2,2018-04-04,4,3,Suburban
TH4,2018-04-04 03:00:00,8.9,48.7,50.5,,,,2018,2,4,14,2,2018-04-04,4,3,Roadside
ST5,2018-04-04 03:00:00,10.45,34.05,35.4,,,,2018,2,4,14,2,2018-04-04,4,3,Industrial
RB7,2018-04-04 03:00:00,12.0,19.4,13.7,,,,2018,2,4,14,2,2018-04-04,4,3,Urban
TD5,2018-04-04 03:00:00,8.4,17.35,21.7,,,,2018,2,4,14,2,2018-04-04,4,3,Suburban
CD1,2018-04-04 04:00:00,8.1,15.3,29.7,,,,2018,2,4,14,2,2018-04-04,4,4,Kerbside
BL0,2018-04-04 04:00:00,9.9,19.6,26.0,,,,2018,2,4,14,2,2018-04-04,4,4,Urban
GR4,2018-04-04 04:00:00,7.9,13.8,2.4,,,,2018,2,4,14,2,2018-04-04,4,4,Suburban
MY7,2018-04-04 04:00:00,12.3,27.6,9.799999999999999,,,,2018,2,4,14,2,2018-04-04,4,4,Kerbside
HV1,2018-04-04 04:00:00,7.7,26.9,17.2,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
GN3,2018-04-04 04:00:00,6.6,14.2,11.6,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
GR9,2018-04-04 04:00:00,7.1,18.9,18.3,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
LW2,2018-04-04 04:00:00,11.0,15.8,16.4,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
GN0,2018-04-04 04:00:00,-2.1,9.1,9.5,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
KF1,2018-04-04 04:00:00,6.6,12.4,49.55,,,,2018,2,4,14,2,2018-04-04,4,4,Urban
CD9,2018-04-04 04:00:00,7.6,15.0,89.6,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
CT3,2018-04-04 04:00:00,8.0,23.2,12.9,,,,2018,2,4,14,2,2018-04-04,4,4,Urban
CT2,2018-04-04 04:00:00,11.0,24.775,10.066666666666666,,,,2018,2,4,14,2,2018-04-04,4,4,Kerbside
BX9,2018-04-04 04:00:00,8.8,,7.233333333333333,,,,2018,2,4,14,2,2018-04-04,4,4,Suburban
BX1,2018-04-04 04:00:00,6.550000000000001,27.925,4.4,,,,2018,2,4,14,2,2018-04-04,4,4,Suburban
TH4,2018-04-04 04:00:00,4.3,29.5,48.1,,,,2018,2,4,14,2,2018-04-04,4,4,Roadside
ST5,2018-04-04 04:00:00,9.149999999999999,25.35,30.9,,,,2018,2,4,14,2,2018-04-04,4,4,Industrial
RB7,2018-04-04 04:00:00,14.0,21.2,13.7,,,,2018,2,4,14,2,2018-04-04,4,4,Urban
TD5,2018-04-04 04:00:00,5.4,16.2,22.299999999999997,,,,2018,2,4,14,2,2018-04-04,4,4,Suburban
CD1,2018-04-04 05:00:00,4.9,11.2,30.9,,,,2018,2,4,14,2,2018-04-04,4,5,Kerbside
BL0,2018-04-04 05:00:00,6.7,12.6,22.6,,,,2018,2,4,14,2,2018-04-04,4,5,Urban
GR4,2018-04-04 05:00:00,7.3,10.0,2.5,,,,2018,2,4,14,2,2018-04-04,4,5,Suburban
MY7,2018-04-04 05:00:00,10.1,24.0,10.75,,,,2018,2,4,14,2,2018-04-04,4,5,Kerbside
HV1,2018-04-04 05:00:00,4.1,14.6,19.0,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
GN3,2018-04-04 05:00:00,4.7,9.1,7.4,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
GR9,2018-04-04 05:00:00,4.9,13.8,22.3,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
LW2,2018-04-04 05:00:00,6.3,15.1,20.2,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
GN0,2018-04-04 05:00:00,1.6,10.1,9.7,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
KF1,2018-04-04 05:00:00,4.5,8.7,45.95,,,,2018,2,4,14,2,2018-04-04,4,5,Urban
CD9,2018-04-04 05:00:00,8.4,16.8,82.2,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
CT3,2018-04-04 05:00:00,6.0,13.2,10.8,,,,2018,2,4,14,2,2018-04-04,4,5,Urban
CT2,2018-04-04 05:00:00,7.0,13.6,9.566666666666666,,,,2018,2,4,14,2,2018-04-04,4,5,Kerbside
BX9,2018-04-04 05:00:00,6.3,14.0,8.333333333333334,,,,2018,2,4,14,2,2018-04-04,4,5,Suburban
BX1,2018-04-04 05:00:00,7.0,14.4,7.1,,,,2018,2,4,14,2,2018-04-04,4,5,Suburban
TH4,2018-04-04 05:00:00,7.7,23.9,54.8,,,,2018,2,4,14,2,2018-04-04,4,5,Roadside
ST5,2018-04-04 05:00:00,7.0,16.0,31.7,,,,2018,2,4,14,2,2018-04-04,4,5,Industrial
RB7,2018-04-04 05:00:00,11.0,15.2,13.4,,,,2018,2,4,14,2,2018-04-04,4,5,Urban
TD5,2018-04-04 05:00:00,6.6,12.95,23.5,,,,2018,2,4,14,2,2018-04-04,4,5,Suburban
CD1,2018-04-04 06:00:00,8.2,10.7,33.6,,,,2018,2,4,14,2,2018-04-04,4,6,Kerbside
BL0,2018-04-04 06:00:00,6.7,14.9,22.8,,,,2018,2,4,14,2,2018-04-04,4,6,Urban
GR4,2018-04-04 06:00:00,6.3,9.3,4.3,,,,2018,2,4,14,2,2018-04-04,4,6,Suburban
MY7,2018-04-04 06:00:00,10.2,18.6,11.0,,,,2018,2,4,14,2,2018-04-04,4,6,Kerbside
HV1,2018-04-04 06:00:00,6.3,30.9,17.7,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
GN3,2018-04-04 06:00:00,6.7,10.2,11.1,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
GR9,2018-04-04 06:00:00,3.4,15.9,28.0,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
LW2,2018-04-04 06:00:00,9.1,12.8,17.4,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
GN0,2018-04-04 06:00:00,10.4,10.8,11.5,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
KF1,2018-04-04 06:00:00,4.6,9.0,51.65,,,,2018,2,4,14,2,2018-04-04,4,6,Urban
CD9,2018-04-04 06:00:00,10.0,12.9,91.8,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
CT3,2018-04-04 06:00:00,6.0,17.2,14.1,,,,2018,2,4,14,2,2018-04-04,4,6,Urban
CT2,2018-04-04 06:00:00,12.0,14.233333333333333,11.266666666666666,,,,2018,2,4,14,2,2018-04-04,4,6,Kerbside
BX9,2018-04-04 06:00:00,7.1,11.266666666666666,8.433333333333334,,,,2018,2,4,14,2,2018-04-04,4,6,Suburban
BX1,2018-04-04 06:00:00,7.05,8.3,5.6,,,,2018,2,4,14,2,2018-04-04,4,6,Suburban
TH4,2018-04-04 06:00:00,7.0,24.6,59.2,,,,2018,2,4,14,2,2018-04-04,4,6,Roadside
ST5,2018-04-04 06:00:00,5.0,17.0,39.8,,,,2018,2,4,14,2,2018-04-04,4,6,Industrial
RB7,2018-04-04 06:00:00,12.0,13.0,13.3,,,,2018,2,4,14,2,2018-04-04,4,6,Urban
TD5,2018-04-04 06:00:00,5.4,12.55,23.15,,,,2018,2,4,14,2,2018-04-04,4,6,Suburban
CD1,2018-04-04 07:00:00,8.6,12.1,33.0,,,,2018,2,4,14,2,2018-04-04,4,7,Kerbside
BL0,2018-04-04 07:00:00,6.3,16.0,22.8,,,,2018,2,4,14,2,2018-04-04,4,7,Urban
GR4,2018-04-04 07:00:00,6.2,12.3,5.4,,,,2018,2,4,14,2,2018-04-04,4,7,Suburban
MY7,2018-04-04 07:00:00,10.6,24.8,15.700000000000001,,,,2018,2,4,14,2,2018-04-04,4,7,Kerbside
HV1,2018-04-04 07:00:00,3.7,17.2,26.0,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
GN3,2018-04-04 07:00:00,8.1,15.1,16.3,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
GR9,2018-04-04 07:00:00,6.8,18.9,31.6,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
LW2,2018-04-04 07:00:00,9.8,17.5,17.9,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
GN0,2018-04-04 07:00:00,3.1,11.9,12.5,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
KF1,2018-04-04 07:00:00,5.5,10.1,50.85,,,,2018,2,4,14,2,2018-04-04,4,7,Urban
CD9,2018-04-04 07:00:00,9.5,13.3,89.2,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
CT3,2018-04-04 07:00:00,6.0,23.8,15.3,,,,2018,2,4,14,2,2018-04-04,4,7,Urban
CT2,2018-04-04 07:00:00,12.0,19.566666666666666,12.933333333333334,,,,2018,2,4,14,2,2018-04-04,4,7,Kerbside
BX9,2018-04-04 07:00:00,8.0,15.333333333333334,10.566666666666666,,,,2018,2,4,14,2,2018-04-04,4,7,Suburban
BX1,2018-04-04 07:00:00,8.3,11.1,8.2,,,,2018,2,4,14,2,2018-04-04,4,7,Suburban
TH4,2018-04-04 07:00:00,8.6,25.4,67.2,,,,2018,2,4,14,2,2018-04-04,4,7,Roadside
ST5,2018-04-04 07:00:00,9.0,22.0,11.9,,,,2018,2,4,14,2,2018-04-04,4,7,Industrial
RB7,2018-04-04 07:00:00,12.0,18.4,15.6,,,,2018,2,4,14,2,2018-04-04,4,7,Urban
TD5,2018-04-04 07:00:00,7.9,16.299999999999997,26.6,,,,2018,2,4,14,2,2018-04-04,4,7,Suburban
CD1,2018-04-04 08:00:00,7.4,14.2,37.6,,,,2018,2,4,14,2,2018-04-04,4,8,Kerbside
BL0,2018-04-04 08:00:00,6.9,13.9,21.6,,,,2018,2,4,14,2,2018-04-04,4,8,Urban
GR4,2018-04-04 08:00:00,5.9,10.5,4.8,,,,2018,2,4,14,2,2018-04-04,4,8,Suburban
MY7,2018-04-04 08:00:00,13.8,21.1,13.2,,,,2018,2,4,14,2,2018-04-04,4,8,Kerbside
HV1,2018-04-04 08:00:00,3.9,14.3,21.6,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
GN3,2018-04-04 08:00:00,6.7,14.1,14.2,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
GR9,2018-04-04 08:00:00,3.9,17.3,30.4,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
LW2,2018-04-04 08:00:00,11.5,13.4,19.3,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
GN0,2018-04-04 08:00:00,7.3,10.1,12.9,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
KF1,2018-04-04 08:00:00,5.9,9.8,56.99999999999999,,,,2018,2,4,14,2,2018-04-04,4,8,Urban
CD9,2018-04-04 08:00:00,9.9,13.1,101.1,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
CT3,2018-04-04 08:00:00,9.0,15.4,17.1,,,,2018,2,4,14,2,2018-04-04,4,8,Urban
CT2,2018-04-04 08:00:00,7.0,12.866666666666667,14.100000000000001,,,,2018,2,4,14,2,2018-04-04,4,8,Kerbside
BX9,2018-04-04 08:00:00,10.6,10.333333333333332,11.100000000000001,,,,2018,2,4,14,2,2018-04-04,4,8,Suburban
BX1,2018-04-04 08:00:00,9.55,7.8,8.1,,,,2018,2,4,14,2,2018-04-04,4,8,Suburban
TH4,2018-04-04 08:00:00,8.5,28.3,72.0,,,,2018,2,4,14,2,2018-04-04,4,8,Roadside
ST5,2018-04-04 08:00:00,14.0,14.0,10.7,,,,2018,2,4,14,2,2018-04-04,4,8,Industrial
RB7,2018-04-04 08:00:00,10.0,18.2,15.5,,,,2018,2,4,14,2,2018-04-04,4,8,Urban
TD5,2018-04-04 08:00:00,7.8,17.25,29.35,,,,2018,2,4,14,2,2018-04-04,4,8,Suburban
CD1,2018-04-04 09:00:00,11.7,16.3,43.2,,,,2018,2,4,14,2,2018-04-04,4,9,Kerbside
BL0,2018-04-04 09:00:00,7.8,16.2,28.5,,,,2018,2,4,14,2,2018-04-04,4,9,Urban
GR4,2018-04-04 09:00:00,5.3,11.1,6.4,,,,2018,2,4,14,2,2018-04-04,4,9,Suburban
MY7,2018-04-04 09:00:00,16.0,22.1,15.9,,,,2018,2,4,14,2,2018-04-04,4,9,Kerbside
HV1,2018-04-04 09:00:00,7.1,15.6,25.4,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
GN3,2018-04-04 09:00:00,3.7,13.7,17.9,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
GR9,2018-04-04 09:00:00,5.6,15.4,24.9,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
LW2,2018-04-04 09:00:00,13.2,22.2,24.0,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
GN0,2018-04-04 09:00:00,8.2,12.0,14.6,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
KF1,2018-04-04 09:00:00,6.4,10.1,66.7,,,,2018,2,4,14,2,2018-04-04,4,9,Urban
CD9,2018-04-04 09:00:00,12.4,15.9,118.8,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
CT3,2018-04-04 09:00:00,7.0,18.6,18.5,,,,2018,2,4,14,2,2018-04-04,4,9,Urban
CT2,2018-04-04 09:00:00,13.0,14.9,15.133333333333333,,,,2018,2,4,14,2,2018-04-04,4,9,Kerbside
BX9,2018-04-04 09:00:00,8.5,11.2,11.766666666666666,,,,2018,2,4,14,2,2018-04-04,4,9,Suburban
BX1,2018-04-04 09:00:00,8.6,7.5,8.4,,,,2018,2,4,14,2,2018-04-04,4,9,Suburban
TH4,2018-04-04 09:00:00,8.7,20.9,60.3,,,,2018,2,4,14,2,2018-04-04,4,9,Roadside
ST5,2018-04-04 09:00:00,8.0,14.0,10.1,,,,2018,2,4,14,2,2018-04-04,4,9,Industrial
RB7,2018-04-04 09:00:00,12.0,16.0,20.5,,,,2018,2,4,14,2,2018-04-04,4,9,Urban
TD5,2018-04-04 09:00:00,6.6,16.7,34.2,,,,2018,2,4,14,2,2018-04-04,4,9,Suburban
CD1,2018-04-04 10:00:00,11.7,17.4,47.9,,,,2018,2,4,14,2,2018-04-04,4,10,Kerbside
BL0,2018-04-04 10:00:00,6.9,13.9,31.7,,,,2018,2,4,14,2,2018-04-04,4,10,Urban
GR4,2018-04-04 10:00:00,3.7,10.4,9.6,,,,2018,2,4,14,2,2018-04-04,4,10,Suburban
MY7,2018-04-04 10:00:00,14.3,22.5,18.200000000000003,,,,2018,2,4,14,2,2018-04-04,4,10,Kerbside
HV1,2018-04-04 10:00:00,2.0,11.9,26.8,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
GN3,2018-04-04 10:00:00,7.0,14.4,23.2,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
GR9,2018-04-04 10:00:00,4.0,15.0,34.0,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
LW2,2018-04-04 10:00:00,14.0,21.7,30.1,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
GN0,2018-04-04 10:00:00,5.2,11.9,18.6,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
KF1,2018-04-04 10:00:00,6.0,8.8,62.15,,,,2018,2,4,14,2,2018-04-04,4,10,Urban
CD9,2018-04-04 10:00:00,12.7,16.5,105.7,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
CT3,2018-04-04 10:00:00,8.0,16.6,18.8,,,,2018,2,4,14,2,2018-04-04,4,10,Urban
CT2,2018-04-04 10:00:00,14.0,13.966666666666667,16.366666666666667,,,,2018,2,4,14,2,2018-04-04,4,10,Kerbside
BX9,2018-04-04 10:00:00,6.9,11.333333333333332,13.933333333333334,,,,2018,2,4,14,2,2018-04-04,4,10,Suburban
BX1,2018-04-04 10:00:00,9.25,8.7,11.5,,,,2018,2,4,14,2,2018-04-04,4,10,Suburban
TH4,2018-04-04 10:00:00,11.6,19.9,50.8,,,,2018,2,4,14,2,2018-04-04,4,10,Roadside
ST5,2018-04-04 10:00:00,7.0,15.0,12.5,,,,2018,2,4,14,2,2018-04-04,4,10,Industrial
RB7,2018-04-04 10:00:00,15.0,19.0,26.0,,,,2018,2,4,14,2,2018-04-04,4,10,Urban
TD5,2018-04-04 10:00:00,8.1,16.25,37.55,,,,2018,2,4,14,2,2018-04-04,4,10,Suburban
CD1,2018-04-04 11:00:00,10.4,13.5,49.1,,,,2018,2,4,14,2,2018-04-04,4,11,Kerbside
BL0,2018-04-04 11:00:00,4.2,9.2,26.8,,,,2018,2,4,14,2,2018-04-04,4,11,Urban
GR4,2018-04-04 11:00:00,5.3,9.9,10.4,,,,2018,2,4,14,2,2018-04-04,4,11,Suburban
MY7,2018-04-04 11:00:00,13.3,22.8,16.7,,,,2018,2,4,14,2,2018-04-04,4,11,Kerbside
HV1,2018-04-04 11:00:00,4.5,9.5,23.0,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
GN3,2018-04-04 11:00:00,6.3,10.2,27.4,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
GR9,2018-04-04 11:00:00,6.4,12.7,32.2,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
LW2,2018-04-04 11:00:00,12.1,15.8,34.8,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
GN0,2018-04-04 11:00:00,5.2,32.7,21.2,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
KF1,2018-04-04 11:00:00,5.0,6.9,54.55,,,,2018,2,4,14,2,2018-04-04,4,11,Urban
CD9,2018-04-04 11:00:00,9.7,13.8,87.9,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
CT3,2018-04-04 11:00:00,10.0,13.2,21.5,,,,2018,2,4,14,2,2018-04-04,4,11,Urban
CT2,2018-04-04 11:00:00,12.0,10.966666666666667,17.633333333333333,,,,2018,2,4,14,2,2018-04-04,4,11,Kerbside
BX9,2018-04-04 11:00:00,8.5,8.733333333333334,13.766666666666666,,,,2018,2,4,14,2,2018-04-04,4,11,Suburban
BX1,2018-04-04 11:00:00,8.15,6.5,9.9,,,,2018,2,4,14,2,2018-04-04,4,11,Suburban
TH4,2018-04-04 11:00:00,7.8,19.6,35.5,,,,2018,2,4,14,2,2018-04-04,4,11,Roadside
ST5,2018-04-04 11:00:00,7.0,8.0,9.9,,,,2018,2,4,14,2,2018-04-04,4,11,Industrial
RB7,2018-04-04 11:00:00,11.0,17.8,24.8,,,,2018,2,4,14,2,2018-04-04,4,11,Urban
TD5,2018-04-04 11:00:00,5.5,13.850000000000001,29.5,,,,2018,2,4,14,2,2018-04-04,4,11,Suburban
CD1,2018-04-04 12:00:00,9.3,9.9,34.2,,,,2018,2,4,14,2,2018-04-04,4,12,Kerbside
BL0,2018-04-04 12:00:00,5.2,8.2,27.3,,,,2018,2,4,14,2,2018-04-04,4,12,Urban
GR4,2018-04-04 12:00:00,4.1,9.5,8.4,,,,2018,2,4,14,2,2018-04-04,4,12,Suburban
MY7,2018-04-04 12:00:00,15.3,18.5,18.25,,,,2018,2,4,14,2,2018-04-04,4,12,Kerbside
HV1,2018-04-04 12:00:00,2.5,6.6,28.1,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
GN3,2018-04-04 12:00:00,5.0,9.6,21.1,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
GR9,2018-04-04 12:00:00,3.2,7.0,18.6,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
LW2,2018-04-04 12:00:00,9.6,17.4,36.7,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
GN0,2018-04-04 12:00:00,9.9,7.8,15.9,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
KF1,2018-04-04 12:00:00,4.4,5.9,50.849999999999994,,,,2018,2,4,14,2,2018-04-04,4,12,Urban
CD9,2018-04-04 12:00:00,11.3,12.9,85.8,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
CT3,2018-04-04 12:00:00,7.0,7.2,19.5,,,,2018,2,4,14,2,2018-04-04,4,12,Urban
CT2,2018-04-04 12:00:00,10.0,5.566666666666666,15.266666666666666,,,,2018,2,4,14,2,2018-04-04,4,12,Kerbside
BX9,2018-04-04 12:00:00,7.3,3.933333333333333,11.033333333333333,,,,2018,2,4,14,2,2018-04-04,4,12,Suburban
BX1,2018-04-04 12:00:00,7.699999999999999,2.3,6.8,,,,2018,2,4,14,2,2018-04-04,4,12,Suburban
TH4,2018-04-04 12:00:00,8.1,14.5,36.4,,,,2018,2,4,14,2,2018-04-04,4,12,Roadside
ST5,2018-04-04 12:00:00,5.0,6.0,9.3,,,,2018,2,4,14,2,2018-04-04,4,12,Industrial
RB7,2018-04-04 12:00:00,14.0,12.4,21.8,,,,2018,2,4,14,2,2018-04-04,4,12,Urban
TD5,2018-04-04 12:00:00,5.8,9.15,18.0,,,,2018,2,4,14,2,2018-04-04,4,12,Suburban
CD1,2018-04-04 13:00:00,3.2,5.9,14.2,,,,2018,2,4,14,2,2018-04-04,4,13,Kerbside
BL0,2018-04-04 13:00:00,0.0,5.1,46.3,,,,2018,2,4,14,2,2018-04-04,4,13,Urban
GR4,2018-04-04 13:00:00,4.3,6.1,8.1,,,,2018,2,4,14,2,2018-04-04,4,13,Suburban
MY7,2018-04-04 13:00:00,8.2,9.9,15.649999999999999,,,,2018,2,4,14,2,2018-04-04,4,13,Kerbside
HV1,2018-04-04 13:00:00,5.6,7.5,23.2,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
GN3,2018-04-04 13:00:00,3.9,7.1,20.6,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
GR9,2018-04-04 13:00:00,2.3,5.9,14.6,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
LW2,2018-04-04 13:00:00,7.7,13.2,45.6,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
GN0,2018-04-04 13:00:00,3.6,4.6,19.2,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
KF1,2018-04-04 13:00:00,1.7,2.6,32.85,,,,2018,2,4,14,2,2018-04-04,4,13,Urban
CD9,2018-04-04 13:00:00,8.7,9.6,46.5,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
CT3,2018-04-04 13:00:00,4.0,14.8,24.9,,,,2018,2,4,14,2,2018-04-04,4,13,Urban
CT2,2018-04-04 13:00:00,8.0,9.866666666666667,18.666666666666664,,,,2018,2,4,14,2,2018-04-04,4,13,Kerbside
BX9,2018-04-04 13:00:00,6.8,4.933333333333334,12.433333333333332,,,,2018,2,4,14,2,2018-04-04,4,13,Suburban
BX1,2018-04-04 13:00:00,6.85,0.0,6.2,,,,2018,2,4,14,2,2018-04-04,4,13,Suburban
TH4,2018-04-04 13:00:00,6.9,11.2,34.0,,,,2018,2,4,14,2,2018-04-04,4,13,Roadside
ST5,2018-04-04 13:00:00,3.0,5.0,6.9,,,,2018,2,4,14,2,2018-04-04,4,13,Industrial
RB7,2018-04-04 13:00:00,11.0,8.4,15.5,,,,2018,2,4,14,2,2018-04-04,4,13,Urban
TD5,2018-04-04 13:00:00,1.5,4.550000000000001,13.25,,,,2018,2,4,14,2,2018-04-04,4,13,Suburban
CD1,2018-04-04 14:00:00,3.9,0.7,11.0,,,,2018,2,4,14,2,2018-04-04,4,14,Kerbside
BL0,2018-04-04 14:00:00,0.4,5.4,65.6,,,,2018,2,4,14,2,2018-04-04,4,14,Urban
GR4,2018-04-04 14:00:00,4.3,1.9,6.3,,,,2018,2,4,14,2,2018-04-04,4,14,Suburban
