stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
dongsi_aq,2018-04-05 15:00:00,74.0,619.0,6.0,0.4,79.0,2.0
tiantan_aq,2018-04-05 15:00:00,63.0,479.0,13.0,0.3,83.0,2.0
guanyuan_aq,2018-04-05 15:00:00,72.0,,9.0,0.3,89.0,3.0
wanshouxigong_aq,2018-04-05 15:00:00,58.0,428.0,9.0,0.2,80.0,2.0
aotizhongxin_aq,2018-04-05 15:00:00,92.0,671.0,7.0,0.1,75.0,2.0
nongzhanguan_aq,2018-04-05 15:00:00,73.0,614.0,5.0,0.2,78.0,2.0
wanliu_aq,2018-04-05 15:00:00,81.0,511.0,8.0,0.4,95.0,2.0
beibuxinqu_aq,2018-04-05 15:00:00,74.0,871.0,8.0,0.1,80.0,2.0
zhiwuyuan_aq,2018-04-05 15:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 15:00:00,49.0,430.0,15.0,0.3,74.0,2.0
yungang_aq,2018-04-05 15:00:00,38.0,344.0,2.0,0.2,92.0,2.0
gucheng_aq,2018-04-05 15:00:00,57.0,456.0,12.0,0.2,87.0,2.0
fangshan_aq,2018-04-05 15:00:00,24.0,301.0,14.0,0.1,88.0,2.0
daxing_aq,2018-04-05 15:00:00,31.0,290.0,11.0,0.3,72.0,2.0
yizhuang_aq,2018-04-05 15:00:00,26.0,365.0,12.0,0.2,78.0,2.0
tongzhou_aq,2018-04-05 15:00:00,83.0,742.0,9.0,0.3,81.0,2.0
shunyi_aq,2018-04-05 15:00:00,78.0,233.0,41.0,0.8,34.0,2.0
pingchang_aq,2018-04-05 15:00:00,94.0,770.0,12.0,0.2,73.0,2.0
mentougou_aq,2018-04-05 15:00:00,54.0,442.0,13.0,0.2,85.0,2.0
pinggu_aq,2018-04-05 15:00:00,67.0,165.0,41.0,0.8,10.0,7.0
huairou_aq,2018-04-05 15:00:00,111.0,737.0,6.0,0.3,87.0,2.0
miyun_aq,2018-04-05 15:00:00,88.0,323.0,21.0,0.6,57.0,2.0
yanqin_aq,2018-04-05 15:00:00,72.0,707.0,2.0,0.2,89.0,2.0
dingling_aq,2018-04-05 15:00:00,94.0,709.0,2.0,0.2,94.0,2.0
badaling_aq,2018-04-05 15:00:00,69.0,730.0,10.0,0.2,82.0,2.0
miyunshuiku_aq,2018-04-05 15:00:00,137.0,1013.0,3.0,0.3,83.0,2.0
donggaocun_aq,2018-04-05 15:00:00,59.0,82.0,37.0,0.6,16.0,2.0
yongledian_aq,2018-04-05 15:00:00,56.0,229.0,23.0,0.3,75.0,2.0
yufa_aq,2018-04-05 15:00:00,93.0,119.0,43.0,0.8,6.0,2.0
liulihe_aq,2018-04-05 15:00:00,8.0,115.0,4.0,0.4,84.0,2.0
qianmen_aq,2018-04-05 15:00:00,71.0,538.0,6.0,0.2,88.0,3.0
yongdingmennei_aq,2018-04-05 15:00:00,48.0,464.0,8.0,0.3,93.0,6.0
xizhimenbei_aq,2018-04-05 15:00:00,77.0,559.0,16.0,0.3,76.0,4.0
nansanhuan_aq,2018-04-05 15:00:00,25.0,381.0,30.0,0.3,65.0,2.0
dongsihuan_aq,2018-04-05 15:00:00,39.0,620.0,8.0,0.3,75.0,2.0
dongsi_aq,2018-04-05 16:00:00,82.0,666.0,5.0,0.4,79.0,2.0
tiantan_aq,2018-04-05 16:00:00,72.0,528.0,15.0,0.3,80.0,2.0
guanyuan_aq,2018-04-05 16:00:00,72.0,,8.0,0.2,87.0,2.0
wanshouxigong_aq,2018-04-05 16:00:00,63.0,490.0,8.0,0.2,80.0,2.0
aotizhongxin_aq,2018-04-05 16:00:00,81.0,650.0,8.0,0.1,73.0,2.0
nongzhanguan_aq,2018-04-05 16:00:00,83.0,610.0,4.0,0.2,78.0,2.0
wanliu_aq,2018-04-05 16:00:00,84.0,530.0,8.0,0.4,92.0,2.0
beibuxinqu_aq,2018-04-05 16:00:00,93.0,789.0,9.0,0.2,77.0,2.0
zhiwuyuan_aq,2018-04-05 16:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 16:00:00,66.0,451.0,18.0,0.3,70.0,2.0
yungang_aq,2018-04-05 16:00:00,46.0,319.0,2.0,0.2,92.0,2.0
gucheng_aq,2018-04-05 16:00:00,70.0,474.0,16.0,0.2,80.0,2.0
fangshan_aq,2018-04-05 16:00:00,23.0,252.0,11.0,0.1,94.0,2.0
daxing_aq,2018-04-05 16:00:00,33.0,320.0,9.0,0.3,75.0,2.0
yizhuang_aq,2018-04-05 16:00:00,41.0,439.0,11.0,0.2,79.0,2.0
tongzhou_aq,2018-04-05 16:00:00,91.0,754.0,8.0,0.3,80.0,2.0
shunyi_aq,2018-04-05 16:00:00,100.0,652.0,9.0,0.5,82.0,2.0
pingchang_aq,2018-04-05 16:00:00,49.0,463.0,6.0,0.2,80.0,2.0
mentougou_aq,2018-04-05 16:00:00,70.0,444.0,12.0,0.2,85.0,2.0
pinggu_aq,2018-04-05 16:00:00,58.0,471.0,11.0,0.3,71.0,3.0
huairou_aq,2018-04-05 16:00:00,54.0,523.0,5.0,0.3,87.0,2.0
miyun_aq,2018-04-05 16:00:00,67.0,499.0,5.0,0.4,90.0,2.0
yanqin_aq,2018-04-05 16:00:00,40.0,396.0,2.0,0.2,89.0,2.0
dingling_aq,2018-04-05 16:00:00,51.0,451.0,2.0,0.2,92.0,2.0
badaling_aq,2018-04-05 16:00:00,53.0,492.0,11.0,0.2,79.0,2.0
miyunshuiku_aq,2018-04-05 16:00:00,68.0,512.0,3.0,0.3,84.0,2.0
donggaocun_aq,2018-04-05 16:00:00,79.0,256.0,32.0,0.4,43.0,2.0
yongledian_aq,2018-04-05 16:00:00,46.0,402.0,9.0,0.2,95.0,2.0
yufa_aq,2018-04-05 16:00:00,45.0,137.0,16.0,0.4,62.0,2.0
liulihe_aq,2018-04-05 16:00:00,10.0,138.0,4.0,0.4,81.0,2.0
qianmen_aq,2018-04-05 16:00:00,85.0,569.0,6.0,0.2,87.0,3.0
yongdingmennei_aq,2018-04-05 16:00:00,60.0,500.0,8.0,0.3,91.0,7.0
xizhimenbei_aq,2018-04-05 16:00:00,86.0,560.0,15.0,0.3,76.0,4.0
nansanhuan_aq,2018-04-05 16:00:00,37.0,451.0,17.0,0.3,74.0,2.0
dongsihuan_aq,2018-04-05 16:00:00,44.0,630.0,7.0,0.2,74.0,2.0
dongsi_aq,2018-04-05 17:00:00,53.0,490.0,5.0,0.4,77.0,2.0
tiantan_aq,2018-04-05 17:00:00,60.0,434.0,14.0,0.3,78.0,2.0
guanyuan_aq,2018-04-05 17:00:00,53.0,,8.0,0.2,86.0,3.0
wanshouxigong_aq,2018-04-05 17:00:00,58.0,427.0,7.0,0.2,79.0,2.0
aotizhongxin_aq,2018-04-05 17:00:00,50.0,436.0,10.0,0.1,71.0,2.0
nongzhanguan_aq,2018-04-05 17:00:00,57.0,458.0,3.0,0.2,78.0,2.0
wanliu_aq,2018-04-05 17:00:00,55.0,347.0,8.0,0.4,91.0,2.0
beibuxinqu_aq,2018-04-05 17:00:00,42.0,397.0,7.0,0.1,79.0,2.0
zhiwuyuan_aq,2018-04-05 17:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 17:00:00,64.0,417.0,14.0,0.3,71.0,2.0
yungang_aq,2018-04-05 17:00:00,41.0,291.0,2.0,0.2,91.0,2.0
gucheng_aq,2018-04-05 17:00:00,52.0,406.0,17.0,0.2,78.0,2.0
fangshan_aq,2018-04-05 17:00:00,27.0,245.0,10.0,0.1,94.0,2.0
daxing_aq,2018-04-05 17:00:00,40.0,361.0,8.0,0.3,72.0,2.0
yizhuang_aq,2018-04-05 17:00:00,48.0,461.0,11.0,0.3,77.0,2.0
tongzhou_aq,2018-04-05 17:00:00,73.0,621.0,9.0,0.3,77.0,2.0
shunyi_aq,2018-04-05 17:00:00,42.0,356.0,6.0,0.5,88.0,2.0
pingchang_aq,2018-04-05 17:00:00,32.0,276.0,9.0,0.2,76.0,2.0
mentougou_aq,2018-04-05 17:00:00,52.0,347.0,13.0,0.2,82.0,2.0
pinggu_aq,2018-04-05 17:00:00,33.0,268.0,5.0,0.2,84.0,2.0
huairou_aq,2018-04-05 17:00:00,18.0,256.0,7.0,0.2,82.0,2.0
miyun_aq,2018-04-05 17:00:00,33.0,289.0,4.0,0.4,90.0,2.0
yanqin_aq,2018-04-05 17:00:00,19.0,168.0,2.0,0.2,88.0,2.0
dingling_aq,2018-04-05 17:00:00,19.0,230.0,2.0,0.2,92.0,2.0
badaling_aq,2018-04-05 17:00:00,18.0,187.0,12.0,0.2,74.0,2.0
miyunshuiku_aq,2018-04-05 17:00:00,38.0,314.0,3.0,0.3,82.0,2.0
donggaocun_aq,2018-04-05 17:00:00,55.0,351.0,20.0,0.2,77.0,2.0
yongledian_aq,2018-04-05 17:00:00,60.0,461.0,12.0,0.2,87.0,2.0
yufa_aq,2018-04-05 17:00:00,16.0,128.0,5.0,0.3,81.0,2.0
liulihe_aq,2018-04-05 17:00:00,12.0,80.0,4.0,0.4,81.0,2.0
qianmen_aq,2018-04-05 17:00:00,57.0,393.0,7.0,0.2,83.0,3.0
yongdingmennei_aq,2018-04-05 17:00:00,51.0,366.0,8.0,0.3,85.0,6.0
xizhimenbei_aq,2018-04-05 17:00:00,55.0,360.0,12.0,0.3,76.0,4.0
nansanhuan_aq,2018-04-05 17:00:00,34.0,444.0,17.0,0.3,71.0,2.0
dongsihuan_aq,2018-04-05 17:00:00,28.0,535.0,6.0,0.2,74.0,2.0
dongsi_aq,2018-04-05 18:00:00,25.0,178.0,4.0,0.4,59.0,2.0
tiantan_aq,2018-04-05 18:00:00,12.0,171.0,13.0,0.2,80.0,2.0
guanyuan_aq,2018-04-05 18:00:00,16.0,,,0.2,84.0,5.0
wanshouxigong_aq,2018-04-05 18:00:00,19.0,179.0,6.0,0.2,81.0,2.0
aotizhongxin_aq,2018-04-05 18:00:00,16.0,157.0,9.0,0.1,72.0,2.0
nongzhanguan_aq,2018-04-05 18:00:00,17.0,159.0,3.0,0.2,77.0,2.0
wanliu_aq,2018-04-05 18:00:00,17.0,128.0,8.0,0.4,91.0,2.0
beibuxinqu_aq,2018-04-05 18:00:00,14.0,158.0,8.0,0.1,77.0,2.0
zhiwuyuan_aq,2018-04-05 18:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 18:00:00,27.0,195.0,11.0,0.3,75.0,2.0
yungang_aq,2018-04-05 18:00:00,20.0,132.0,2.0,0.2,90.0,2.0
gucheng_aq,2018-04-05 18:00:00,18.0,156.0,13.0,0.2,63.0,2.0
fangshan_aq,2018-04-05 18:00:00,15.0,129.0,11.0,0.1,93.0,2.0
daxing_aq,2018-04-05 18:00:00,16.0,192.0,7.0,0.3,71.0,2.0
yizhuang_aq,2018-04-05 18:00:00,19.0,229.0,9.0,0.2,80.0,2.0
tongzhou_aq,2018-04-05 18:00:00,26.0,247.0,8.0,0.3,78.0,2.0
shunyi_aq,2018-04-05 18:00:00,21.0,165.0,7.0,0.5,88.0,2.0
pingchang_aq,2018-04-05 18:00:00,12.0,100.0,17.0,0.2,65.0,2.0
mentougou_aq,2018-04-05 18:00:00,22.0,133.0,12.0,0.2,84.0,2.0
pinggu_aq,2018-04-05 18:00:00,13.0,151.0,5.0,0.2,83.0,2.0
huairou_aq,2018-04-05 18:00:00,9.0,113.0,5.0,0.2,83.0,2.0
miyun_aq,2018-04-05 18:00:00,14.0,151.0,4.0,0.3,88.0,2.0
yanqin_aq,2018-04-05 18:00:00,11.0,87.0,2.0,0.2,88.0,2.0
dingling_aq,2018-04-05 18:00:00,11.0,91.0,2.0,0.2,91.0,2.0
badaling_aq,2018-04-05 18:00:00,14.0,138.0,18.0,0.2,62.0,2.0
miyunshuiku_aq,2018-04-05 18:00:00,28.0,199.0,3.0,0.3,82.0,2.0
donggaocun_aq,2018-04-05 18:00:00,28.0,168.0,12.0,0.2,79.0,2.0
yongledian_aq,2018-04-05 18:00:00,47.0,386.0,11.0,0.2,85.0,2.0
yufa_aq,2018-04-05 18:00:00,11.0,106.0,3.0,0.2,85.0,2.0
liulihe_aq,2018-04-05 18:00:00,8.0,58.0,4.0,0.4,80.0,2.0
qianmen_aq,2018-04-05 18:00:00,18.0,141.0,6.0,0.2,83.0,2.0
yongdingmennei_aq,2018-04-05 18:00:00,19.0,133.0,6.0,0.3,83.0,4.0
xizhimenbei_aq,2018-04-05 18:00:00,24.0,122.0,12.0,0.2,75.0,2.0
nansanhuan_aq,2018-04-05 18:00:00,13.0,280.0,16.0,0.2,71.0,2.0
dongsihuan_aq,2018-04-05 18:00:00,9.0,204.0,6.0,0.2,75.0,2.0
dongsi_aq,2018-04-05 20:00:00,9.0,67.0,3.0,0.1,82.0,2.0
tiantan_aq,2018-04-05 20:00:00,4.0,50.0,13.0,0.2,83.0,2.0
guanyuan_aq,2018-04-05 20:00:00,7.0,,6.0,0.1,98.0,5.0
wanshouxigong_aq,2018-04-05 20:00:00,10.0,45.0,5.0,0.2,84.0,2.0
aotizhongxin_aq,2018-04-05 20:00:00,3.0,59.0,7.0,0.2,74.0,2.0
nongzhanguan_aq,2018-04-05 20:00:00,10.0,57.0,3.0,0.2,76.0,2.0
wanliu_aq,2018-04-05 20:00:00,9.0,48.0,8.0,0.2,96.0,2.0
beibuxinqu_aq,2018-04-05 20:00:00,7.0,88.0,7.0,0.2,75.0,2.0
zhiwuyuan_aq,2018-04-05 20:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 20:00:00,10.0,51.0,9.0,0.2,78.0,2.0
yungang_aq,2018-04-05 20:00:00,10.0,41.0,2.0,0.2,92.0,2.0
gucheng_aq,2018-04-05 20:00:00,7.0,91.0,9.0,0.2,87.0,2.0
fangshan_aq,2018-04-05 20:00:00,3.0,38.0,9.0,0.1,,2.0
daxing_aq,2018-04-05 20:00:00,5.0,34.0,7.0,0.3,72.0,2.0
yizhuang_aq,2018-04-05 20:00:00,3.0,40.0,8.0,0.2,80.0,2.0
tongzhou_aq,2018-04-05 20:00:00,11.0,88.0,9.0,0.2,77.0,2.0
shunyi_aq,2018-04-05 20:00:00,11.0,56.0,12.0,0.5,80.0,2.0
pingchang_aq,2018-04-05 20:00:00,9.0,58.0,8.0,0.2,73.0,2.0
mentougou_aq,2018-04-05 20:00:00,3.0,49.0,10.0,0.2,84.0,2.0
pinggu_aq,2018-04-05 20:00:00,7.0,49.0,6.0,0.3,,2.0
huairou_aq,2018-04-05 20:00:00,8.0,45.0,6.0,0.2,,2.0
miyun_aq,2018-04-05 20:00:00,13.0,42.0,7.0,0.3,84.0,2.0
yanqin_aq,2018-04-05 20:00:00,6.0,60.0,2.0,0.2,86.0,2.0
dingling_aq,2018-04-05 20:00:00,5.0,48.0,3.0,0.2,90.0,2.0
badaling_aq,2018-04-05 20:00:00,9.0,91.0,15.0,0.1,66.0,2.0
miyunshuiku_aq,2018-04-05 20:00:00,12.0,50.0,3.0,0.2,79.0,2.0
donggaocun_aq,2018-04-05 20:00:00,7.0,44.0,13.0,0.2,,2.0
yongledian_aq,2018-04-05 20:00:00,10.0,63.0,18.0,0.2,83.0,2.0
yufa_aq,2018-04-05 20:00:00,5.0,25.0,5.0,0.2,85.0,2.0
liulihe_aq,2018-04-05 20:00:00,9.0,73.0,3.0,0.4,78.0,2.0
qianmen_aq,2018-04-05 20:00:00,9.0,55.0,5.0,0.2,,2.0
yongdingmennei_aq,2018-04-05 20:00:00,9.0,42.0,5.0,0.2,,2.0
xizhimenbei_aq,2018-04-05 20:00:00,12.0,57.0,11.0,0.2,,2.0
nansanhuan_aq,2018-04-05 20:00:00,3.0,52.0,15.0,0.2,73.0,2.0
dongsihuan_aq,2018-04-05 20:00:00,4.0,68.0,6.0,0.2,75.0,2.0
dongsi_aq,2018-04-05 21:00:00,13.0,81.0,4.0,0.2,82.0,2.0
tiantan_aq,2018-04-05 21:00:00,11.0,65.0,14.0,0.2,83.0,2.0
guanyuan_aq,2018-04-05 21:00:00,12.0,,8.0,0.1,97.0,5.0
wanshouxigong_aq,2018-04-05 21:00:00,12.0,60.0,6.0,0.2,83.0,2.0
aotizhongxin_aq,2018-04-05 21:00:00,44.0,75.0,7.0,0.2,72.0,2.0
nongzhanguan_aq,2018-04-05 21:00:00,8.0,74.0,5.0,0.2,79.0,2.0
wanliu_aq,2018-04-05 21:00:00,13.0,53.0,5.0,0.2,98.0,2.0
beibuxinqu_aq,2018-04-05 21:00:00,13.0,119.0,8.0,0.2,79.0,2.0
zhiwuyuan_aq,2018-04-05 21:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 21:00:00,10.0,72.0,9.0,0.2,79.0,2.0
yungang_aq,2018-04-05 21:00:00,9.0,61.0,2.0,0.2,91.0,2.0
gucheng_aq,2018-04-05 21:00:00,10.0,83.0,10.0,0.2,90.0,2.0
fangshan_aq,2018-04-05 21:00:00,11.0,65.0,7.0,0.1,98.0,2.0
daxing_aq,2018-04-05 21:00:00,7.0,57.0,5.0,0.3,76.0,2.0
yizhuang_aq,2018-04-05 21:00:00,6.0,58.0,8.0,0.2,79.0,2.0
tongzhou_aq,2018-04-05 21:00:00,9.0,89.0,7.0,0.2,79.0,2.0
shunyi_aq,2018-04-05 21:00:00,17.0,74.0,6.0,0.5,92.0,2.0
pingchang_aq,2018-04-05 21:00:00,9.0,76.0,9.0,0.3,77.0,2.0
mentougou_aq,2018-04-05 21:00:00,7.0,70.0,11.0,0.2,84.0,2.0
pinggu_aq,2018-04-05 21:00:00,9.0,44.0,6.0,0.3,78.0,3.0
huairou_aq,2018-04-05 21:00:00,19.0,65.0,9.0,0.2,88.0,2.0
miyun_aq,2018-04-05 21:00:00,13.0,59.0,4.0,0.2,91.0,2.0
yanqin_aq,2018-04-05 21:00:00,20.0,79.0,4.0,0.3,90.0,2.0
dingling_aq,2018-04-05 21:00:00,19.0,68.0,2.0,0.2,94.0,2.0
badaling_aq,2018-04-05 21:00:00,17.0,119.0,12.0,0.1,75.0,2.0
miyunshuiku_aq,2018-04-05 21:00:00,11.0,70.0,3.0,0.2,80.0,2.0
donggaocun_aq,2018-04-05 21:00:00,16.0,39.0,16.0,0.2,70.0,2.0
yongledian_aq,2018-04-05 21:00:00,7.0,54.0,7.0,0.2,96.0,2.0
yufa_aq,2018-04-05 21:00:00,8.0,36.0,3.0,0.2,89.0,2.0
liulihe_aq,2018-04-05 21:00:00,4.0,33.0,3.0,0.4,83.0,2.0
qianmen_aq,2018-04-05 21:00:00,7.0,76.0,7.0,0.3,85.0,2.0
yongdingmennei_aq,2018-04-05 21:00:00,6.0,61.0,7.0,0.2,97.0,2.0
xizhimenbei_aq,2018-04-05 21:00:00,14.0,70.0,6.0,0.2,79.0,3.0
nansanhuan_aq,2018-04-05 21:00:00,6.0,71.0,17.0,0.2,75.0,2.0
dongsihuan_aq,2018-04-05 21:00:00,6.0,72.0,6.0,0.2,76.0,2.0
dongsi_aq,2018-04-05 22:00:00,22.0,97.0,5.0,0.2,83.0,2.0
tiantan_aq,2018-04-05 22:00:00,18.0,98.0,16.0,0.3,86.0,2.0
guanyuan_aq,2018-04-05 22:00:00,16.0,,10.0,0.2,97.0,5.0
wanshouxigong_aq,2018-04-05 22:00:00,19.0,92.0,6.0,0.3,86.0,2.0
aotizhongxin_aq,2018-04-05 22:00:00,4.0,97.0,9.0,0.2,74.0,2.0
nongzhanguan_aq,2018-04-05 22:00:00,17.0,92.0,7.0,0.2,81.0,2.0
wanliu_aq,2018-04-05 22:00:00,13.0,76.0,5.0,0.3,100.0,2.0
beibuxinqu_aq,2018-04-05 22:00:00,16.0,123.0,8.0,0.2,82.0,2.0
zhiwuyuan_aq,2018-04-05 22:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 22:00:00,19.0,108.0,10.0,0.3,81.0,2.0
yungang_aq,2018-04-05 22:00:00,17.0,75.0,2.0,0.3,91.0,2.0
gucheng_aq,2018-04-05 22:00:00,16.0,92.0,8.0,0.3,94.0,2.0
fangshan_aq,2018-04-05 22:00:00,7.0,77.0,10.0,0.1,96.0,2.0
daxing_aq,2018-04-05 22:00:00,11.0,88.0,9.0,0.4,78.0,2.0
yizhuang_aq,2018-04-05 22:00:00,13.0,79.0,8.0,0.3,84.0,2.0
tongzhou_aq,2018-04-05 22:00:00,15.0,85.0,8.0,0.2,79.0,2.0
shunyi_aq,2018-04-05 22:00:00,22.0,96.0,7.0,0.5,93.0,2.0
pingchang_aq,2018-04-05 22:00:00,19.0,84.0,7.0,0.3,86.0,2.0
mentougou_aq,2018-04-05 22:00:00,14.0,104.0,10.0,0.3,85.0,2.0
pinggu_aq,2018-04-05 22:00:00,14.0,76.0,6.0,0.3,80.0,3.0
huairou_aq,2018-04-05 22:00:00,26.0,73.0,7.0,0.3,92.0,2.0
miyun_aq,2018-04-05 22:00:00,20.0,70.0,4.0,0.3,94.0,2.0
yanqin_aq,2018-04-05 22:00:00,32.0,78.0,4.0,0.3,94.0,2.0
dingling_aq,2018-04-05 22:00:00,28.0,78.0,2.0,0.3,99.0,2.0
badaling_aq,2018-04-05 22:00:00,14.0,133.0,12.0,0.2,78.0,2.0
miyunshuiku_aq,2018-04-05 22:00:00,16.0,76.0,3.0,0.2,80.0,2.0
donggaocun_aq,2018-04-05 22:00:00,7.0,59.0,15.0,0.2,78.0,2.0
yongledian_aq,2018-04-05 22:00:00,10.0,87.0,8.0,0.3,96.0,2.0
yufa_aq,2018-04-05 22:00:00,16.0,56.0,4.0,0.2,88.0,2.0
liulihe_aq,2018-04-05 22:00:00,10.0,33.0,3.0,0.4,83.0,2.0
qianmen_aq,2018-04-05 22:00:00,21.0,89.0,9.0,0.3,87.0,2.0
yongdingmennei_aq,2018-04-05 22:00:00,18.0,85.0,9.0,0.3,98.0,2.0
xizhimenbei_aq,2018-04-05 22:00:00,21.0,85.0,12.0,0.2,80.0,2.0
nansanhuan_aq,2018-04-05 22:00:00,12.0,87.0,17.0,0.3,76.0,2.0
dongsihuan_aq,2018-04-05 22:00:00,12.0,80.0,9.0,0.2,76.0,2.0
dongsi_aq,2018-04-05 23:00:00,16.0,101.0,7.0,0.2,81.0,2.0
tiantan_aq,2018-04-05 23:00:00,21.0,95.0,19.0,0.3,83.0,2.0
guanyuan_aq,2018-04-05 23:00:00,16.0,,13.0,0.1,94.0,5.0
wanshouxigong_aq,2018-04-05 23:00:00,20.0,93.0,7.0,0.3,85.0,2.0
aotizhongxin_aq,2018-04-05 23:00:00,6.0,91.0,12.0,0.2,72.0,2.0
nongzhanguan_aq,2018-04-05 23:00:00,21.0,88.0,11.0,0.2,77.0,2.0
wanliu_aq,2018-04-05 23:00:00,19.0,77.0,7.0,0.3,100.0,2.0
beibuxinqu_aq,2018-04-05 23:00:00,17.0,111.0,8.0,0.2,83.0,2.0
zhiwuyuan_aq,2018-04-05 23:00:00,,,,,,
fengtaihuayuan_aq,2018-04-05 23:00:00,25.0,100.0,16.0,0.3,78.0,2.0
yungang_aq,2018-04-05 23:00:00,18.0,77.0,2.0,0.3,92.0,2.0
gucheng_aq,2018-04-05 23:00:00,21.0,100.0,9.0,0.3,96.0,2.0
fangshan_aq,2018-04-05 23:00:00,13.0,85.0,10.0,0.2,98.0,2.0
daxing_aq,2018-04-05 23:00:00,15.0,104.0,10.0,0.4,80.0,2.0
yizhuang_aq,2018-04-05 23:00:00,15.0,92.0,9.0,0.3,84.0,2.0
tongzhou_aq,2018-04-05 23:00:00,24.0,115.0,9.0,0.3,81.0,2.0
shunyi_aq,2018-04-05 23:00:00,25.0,88.0,8.0,0.6,93.0,2.0
pingchang_aq,2018-04-05 23:00:00,26.0,80.0,8.0,0.3,87.0,2.0
mentougou_aq,2018-04-05 23:00:00,16.0,106.0,10.0,0.3,87.0,2.0
pinggu_aq,2018-04-05 23:00:00,18.0,82.0,9.0,0.4,76.0,3.0
huairou_aq,2018-04-05 23:00:00,22.0,76.0,8.0,0.3,91.0,2.0
miyun_aq,2018-04-05 23:00:00,26.0,82.0,5.0,0.3,94.0,2.0
yanqin_aq,2018-04-05 23:00:00,29.0,71.0,5.0,0.3,92.0,2.0
dingling_aq,2018-04-05 23:00:00,28.0,79.0,2.0,0.2,99.0,2.0
badaling_aq,2018-04-05 23:00:00,21.0,112.0,8.0,0.2,85.0,2.0
miyunshuiku_aq,2018-04-05 23:00:00,23.0,99.0,4.0,0.3,80.0,2.0
donggaocun_aq,2018-04-05 23:00:00,21.0,77.0,13.0,0.2,82.0,2.0
yongledian_aq,2018-04-05 23:00:00,19.0,110.0,8.0,0.3,97.0,2.0
yufa_aq,2018-04-05 23:00:00,15.0,74.0,5.0,0.2,87.0,2.0
liulihe_aq,2018-04-05 23:00:00,9.0,40.0,3.0,0.4,84.0,2.0
qianmen_aq,2018-04-05 23:00:00,19.0,93.0,12.0,0.3,84.0,2.0
yongdingmennei_aq,2018-04-05 23:00:00,18.0,85.0,13.0,0.3,94.0,3.0
xizhimenbei_aq,2018-04-05 23:00:00,21.0,88.0,18.0,0.2,77.0,3.0
nansanhuan_aq,2018-04-05 23:00:00,14.0,95.0,30.0,0.3,70.0,2.0
dongsihuan_aq,2018-04-05 23:00:00,15.0,87.0,12.0,0.2,74.0,2.0
dongsi_aq,2018-04-06 00:00:00,29.0,116.0,7.0,0.3,86.0,2.0
tiantan_aq,2018-04-06 00:00:00,22.0,98.0,19.0,0.3,84.0,2.0
guanyuan_aq,2018-04-06 00:00:00,15.0,,14.0,0.1,93.0,5.0
wanshouxigong_aq,2018-04-06 00:00:00,23.0,87.0,8.0,0.3,84.0,2.0
aotizhongxin_aq,2018-04-06 00:00:00,20.0,97.0,9.0,0.2,78.0,2.0
nongzhanguan_aq,2018-04-06 00:00:00,29.0,98.0,9.0,0.2,85.0,2.0
wanliu_aq,2018-04-06 00:00:00,15.0,84.0,8.0,0.3,99.0,2.0
beibuxinqu_aq,2018-04-06 00:00:00,18.0,101.0,7.0,0.2,81.0,2.0
zhiwuyuan_aq,2018-04-06 00:00:00,,,,,,
fengtaihuayuan_aq,2018-04-06 00:00:00,24.0,91.0,13.0,0.3,81.0,2.0
yungang_aq,2018-04-06 00:00:00,15.0,74.0,2.0,0.3,92.0,2.0
gucheng_aq,2018-04-06 00:00:00,16.0,85.0,10.0,0.3,94.0,2.0
fangshan_aq,2018-04-06 00:00:00,9.0,86.0,11.0,0.2,95.0,2.0
daxing_aq,2018-04-06 00:00:00,16.0,92.0,12.0,0.4,79.0,2.0
yizhuang_aq,2018-04-06 00:00:00,18.0,97.0,11.0,0.3,86.0,2.0
tongzhou_aq,2018-04-06 00:00:00,30.0,134.0,9.0,0.3,84.0,2.0
shunyi_aq,2018-04-06 00:00:00,28.0,94.0,10.0,0.6,90.0,3.0
pingchang_aq,2018-04-06 00:00:00,22.0,86.0,6.0,0.3,88.0,2.0
mentougou_aq,2018-04-06 00:00:00,12.0,75.0,10.0,0.2,84.0,2.0
pinggu_aq,2018-04-06 00:00:00,24.0,89.0,10.0,0.4,77.0,4.0
huairou_aq,2018-04-06 00:00:00,23.0,86.0,8.0,0.3,88.0,2.0
miyun_aq,2018-04-06 00:00:00,28.0,99.0,6.0,0.3,92.0,2.0
yanqin_aq,2018-04-06 00:00:00,22.0,74.0,5.0,0.3,89.0,2.0
dingling_aq,2018-04-06 00:00:00,23.0,74.0,2.0,0.2,96.0,2.0
badaling_aq,2018-04-06 00:00:00,19.0,82.0,5.0,0.1,91.0,2.0
miyunshuiku_aq,2018-04-06 00:00:00,27.0,109.0,4.0,0.3,78.0,2.0
donggaocun_aq,2018-04-06 00:00:00,20.0,79.0,15.0,0.2,80.0,2.0
yongledian_aq,2018-04-06 00:00:00,23.0,130.0,10.0,0.3,97.0,2.0
yufa_aq,2018-04-06 00:00:00,16.0,77.0,7.0,0.3,86.0,2.0
